,geoid,2010_population,2010_household_income,2010_home_value,2010_nonh_caucasians,2010_nonh_blacks,2010_amerinds_alskns,2010_nonh_asians,2010_nonh_hawaii_pacific,2010_nonh_others,2010_nonh_multi,2010_hisp_latin,2010_construction,2010_retail,2010_information,2010_finance,2010_edu_health_social,2010_arts_recreation_accom,2010_public_admin,2010_armed_forces,2010_bachelors,2010_male<25_bachelors,2010_female<25_bachelors,2018_population,2018_household_income,2018_home_value,2018_nonh_caucasians,2018_nonh_blacks,2018_amerinds_alskns,2018_nonh_asians,2018_nonh_hawaii_pacific,2018_nonh_others,2018_nonh_multi,2018_hisp_latin,2018_construction,2018_retail,2018_information,2018_finance,2018_edu_health_social,2018_arts_recreation_accom,2018_public_admin,2018_armed_forces,2018_bachelors,2018_male<25_bachelors,2018_female<25_bachelors,2018_>25bachelors,2010_>25bachelors,2018_percent_>25bachelors,2010_percent_>25bachelors,change_percent_>25bachelors,percent_change_home_value,percent_change_construction,percent_change_retail,percent_change_information,percent_change_finance,percent_change_eduhealthsocial,percent_change_artsrecaccom,percent_change_publicadmin,percent_change_armedforces,gentrify_elig,test_two,gentrified
2010_female<25_bachelors,0.21141739439386342,0.14778882862619772,0.02686394147721799,0.23153530941705483,0.15792826843136404,-0.08655025495006571,-0.005994057129125113,0.1905824690617281,0.001947754396530506,0.05044991509892715,0.12042701830594921,-0.1185011849203852,-0.10880259166160605,0.0818099114450865,0.29870191483108205,0.26777278788129855,0.26318850407877936,0.20160353029638708,0.07574254813575688,-0.004776115829957505,0.3493381638733484,0.47525423271380474,1.0,0.1356556332692789,0.07279155916312342,0.2408304248162044,0.177823169436785,-0.09547782380672028,-0.055910617580773384,0.1490190421616801,-0.023360956966043143,0.027287155675938556,0.12744680447219367,-0.11461349413291082,-0.1256628142298904,0.1476385670830691,0.3530308927032827,0.2739892827661101,0.21796385207271546,0.13919325858218556,0.08518420285287923,-0.018624672034790023,0.37367604732121146,0.48896849845192497,0.33903826696662015,0.2613079102740022,0.1800559016128545,0.2047797252325111,0.08352588572437031,0.20117793631280803,0.17823171586652048,0.02034081028729719,0.022091959130170105,0.004913108211783292,-0.010077839546739732,-0.08042007877623081,-0.01873533637346053,0.03622547210125112,-0.026944845233149807,-0.16669376117574838,0.13923182902718906,-0.039506942386052186
2018_population,-0.016771347666287236,0.9235683601344599,0.04747266003836101,-0.07478956771268533,0.41930670455760194,0.16170491917558832,0.2244498360740265,0.40745531003357915,0.1895048294917284,0.19692670862544187,0.469909082480942,0.46109297275373073,0.4976850879041008,0.6782640676320886,0.36214484991002643,0.49437318067428854,0.5906375042372646,0.42132102436228225,0.4512162882593493,0.1318767811081082,0.4862437983045499,0.23224505603934892,0.1356556332692789,1.0,-0.0029819994275329252,-0.11894623128863281,0.4325936571630589,0.23800438540949487,0.22545347401402177,0.4926268362551694,0.23271967552780737,0.1419236883375723,0.5980483059916438,0.5082922330360243,0.545103186024424,0.716906852060573,0.36192743031333796,0.5342105831103104,0.7199399555816843,0.5535913478556747,0.5192551529841607,0.0662635680753385,0.5826544213189275,0.2710487575886517,0.2461357002741516,0.5864959537397155,0.48793337438964557,-0.15914670378857873,-0.12885247123032906,-0.04156574239195589,-0.16767073635959157,0.04465995386013101,-0.06109029916217807,0.017941427581341703,-0.01919610657046619,0.043896015063900236,-0.009964205166873285,-0.003472005162388604,0.16039462960753006,-0.04366815791061962,-0.13024098848815285,-0.10534033094041152
2018_household_income,0.2034487674659365,-0.01032931055967045,0.895126074487197,0.7377293899264686,0.48781476327174267,-0.4553953487143166,-0.17043650639337007,0.018433955737889925,-0.1598772176349536,-0.024236992777341593,0.12324177997857695,-0.44778845476417806,-0.291399819019703,-0.1498692294715567,0.29227445421425124,0.35641607046905766,0.07216270658454092,-0.2579044355840347,0.022085467690219403,-0.0345681327096327,0.4978887809610843,0.11353284842857532,0.07279155916312342,-0.0029819994275329252,1.0,0.7536452239298745,0.4671898582656289,-0.4667741984020798,-0.24406198394996967,0.08182910478014277,-0.1590000906133532,-0.0373141947159718,0.07361892754188885,-0.465285994772219,-0.32335133066809985,-0.18396984115339218,0.31453565411076995,0.40190973769327254,-0.0029129832592034856,-0.33954626216575434,-0.043652016078279926,-0.05386447189514681,0.4397201554088432,0.03734390885405641,0.04926303430250056,0.5074779172938335,0.53789461776545,0.6388646952317131,0.6552555289507865,-0.08087714868436754,0.4454923098478175,-0.022146078217539604,-0.029806331556401673,0.02700297489192583,-0.05531847789456698,-0.11419092945302367,0.04999139362413775,-0.10002088338367628,-0.040503138468492,-0.6041899734912647,0.05892251358241004,-0.11953384735599168
2018_home_value,0.5021449963820492,-0.09986374845370753,0.6420642562064287,0.8954447028381763,0.40230236135137754,-0.43895375656687885,-0.1878067013017656,0.000948883770516037,-0.15239936979404656,-0.06545229446608052,-0.004448813956900899,-0.46353582514585057,-0.35936887962137515,-0.23145249107443933,0.2938730203174742,0.31916483405893764,0.034046757000018996,-0.12900042208975496,-0.09127593836554873,-0.05773546968784906,0.47551494571343106,0.2573094843253551,0.2408304248162044,-0.11894623128863281,0.7536452239298745,1.0,0.4003778250953606,-0.46714744865902064,-0.272336821637799,0.0010574575442137092,-0.15107642607487548,-0.003665635914265071,-0.04550557388493659,-0.4875842813584416,-0.39634800878230997,-0.2305637065285077,0.36068181906808783,0.33886982606346416,-0.0683981638339556,-0.2240302958713437,-0.15996117855643904,-0.02741744981062229,0.39137340914503876,0.17363072857166711,0.16735025801886283,0.3963587227994484,0.45845098627915093,0.6103346330514808,0.6267251086836454,-0.07857875021901002,0.7101085340846367,-0.021124921212637454,0.01861319714432924,0.028719278855660647,-0.044451623972232394,-0.13102239094288592,0.021821368226921305,-0.08219042995474214,0.0036398150511619235,-0.5630507532467948,0.1938258328407103,-0.06748201031556873
2018_nonh_caucasians,0.08868926786182937,0.4280096337446594,0.4522054180302305,0.4635800550778785,0.9590944629338689,-0.3264311135383252,-0.06561492811328325,-0.17867746972661638,-0.16185253047475007,0.07692894095559186,0.34502293529910133,-0.2255132898918921,0.0975883575727255,0.2403628504838826,0.4685824339975233,0.6080558521101709,0.4526245084496407,0.07500735989545476,0.29031289897142004,0.04257415588134721,0.6988026613479392,0.2494076276591905,0.177823169436785,0.4325936571630589,0.4671898582656289,0.4003778250953606,1.0,-0.2958663273440002,-0.0869002883326628,-0.14377532134026808,-0.15222745340962587,0.11603434946708786,0.3787352218112395,-0.2256305054793952,0.09656310337579464,0.2530666332860794,0.4326985566565962,0.6284537852610145,0.4572889776079956,0.031753578094184325,0.29653478008347456,0.02168932743062988,0.6916420643359525,0.21806574619430666,0.212758349436064,0.7359113542954626,0.7243767736511504,0.49849039122505295,0.4830722710219029,-0.012469394818728169,0.14040511569258188,-0.044049051630472055,-0.0648847429025004,-0.0023286816154904897,-0.05900584212158728,-0.08849388060450412,-0.0496485539180951,-0.06391013640417888,0.06667223341880033,-0.40217093607457327,-0.005125054094269615,-0.10180914210899321
2018_nonh_blacks,-0.31636952963731096,0.19938571093073962,-0.42581147612685055,-0.5026262237140039,-0.3244834462463334,0.8944015704251489,0.2028600062533497,-0.0772788198905354,0.10585974076911407,0.13554575847963146,0.10213415287872568,0.34330778089386166,0.2191304156124161,0.14987472497568471,-0.1288878665632537,-0.14756974237985135,0.06690337566956081,0.07345163525067132,0.10472222188013607,0.12256688884930944,-0.29038281450497927,-0.13169514406568653,-0.09547782380672028,0.23800438540949487,-0.4667741984020798,-0.46714744865902064,-0.2958663273440002,1.0,0.21040146627923434,-0.08599388180201382,0.19112456355355464,0.04529475871970484,0.2516526779362301,0.3952726505541002,0.2912046214621189,0.19783245575973604,-0.13691504666741955,-0.13573613737510928,0.18464891510584233,0.19171886486684542,0.16938406948775683,0.056700844662257575,-0.2302717384657951,-0.05234065325463358,-0.05562005226227633,-0.2527405259956686,-0.2916881046849892,-0.4866067280036917,-0.467025742877706,0.004039283546610431,-0.29339132480477814,0.0362297112864821,0.0563685198914716,0.002214547480318194,0.06821668822149733,0.15416094170187314,0.018342913394911373,0.07832110687836094,0.014140272573932558,0.5189475608421926,-0.061262371047557315,0.061218728118984544
2018_amerinds_alskns,-0.15804542341515743,0.2092610319908405,-0.211816447318549,-0.2898619891205713,-0.0924191355650893,0.1626891795679066,0.16340348730966514,0.013302281254167315,0.16166695476415424,0.10805218467860972,0.03535950440673075,0.3657227753241999,0.2815093311777374,0.20089853873077754,-0.05928484261109937,-0.08399468789114138,0.051770893089381646,0.11773281657118496,0.0715614247002415,0.060645311039709195,-0.16802937147301739,-0.06738777523214616,-0.055910617580773384,0.22545347401402177,-0.24406198394996967,-0.272336821637799,-0.0869002883326628,0.21040146627923434,1.0,0.010625393653027967,0.14444447030153335,-0.0038995582374081734,0.12953465021236477,0.3683124318770717,0.3275772742969637,0.18405738750985282,-0.0626456027879312,-0.07051186336726202,0.0912280874812157,0.1869471313109517,0.04661382676616663,-0.02495064394674693,-0.11775707056137132,-0.018622462533566954,-0.01244813175458652,-0.13331593799567656,-0.17095297333694895,-0.32626973080511906,-0.333585200571675,0.03940959474905415,-0.17057337249331336,-0.007778301404879309,-0.036237135083608804,0.032650777706261375,0.007673477117551004,0.033280024288376515,0.02386929264385986,-0.037831138292256344,-0.044523659066968,0.24753602864961963,-0.045453198371084996,0.003449441482965898
2018_nonh_asians,0.08939223284207375,0.4136828669539335,0.11456048368661963,0.031355994398418525,-0.12038357698472299,-0.10173608113813856,0.02279786375569271,0.912296495282189,0.10160116266099598,0.06507921253492961,0.2099702871873376,-0.016789163337815154,-0.015741349084238975,0.306548327219634,0.18936238774652003,0.22895755352686853,0.24878803435520772,0.176089107371625,0.24637676853528095,0.06290131016087738,0.35015277231132663,0.28078678750943303,0.1490190421616801,0.4926268362551694,0.08182910478014277,0.0010574575442137092,-0.14377532134026808,-0.08599388180201382,0.010625393653027967,1.0,0.09007939806436245,-0.01801639120009777,0.1978192057041423,-0.02343813542173256,-0.05799583594901485,0.30677977489955405,0.24573365072506667,0.2606245295768905,0.30765774197756446,0.262585966486759,0.24872548704645792,0.012249398074858432,0.4293758791486282,0.2847970741517965,0.2367508825400435,0.4005850852387591,0.31732655261331577,-0.0011132801770483397,0.015483116948781937,-0.029703588988678198,0.006937609564401696,0.09289253399444063,-0.0014401360085836157,0.0415873213850177,-0.03709304738399744,0.03240839185792759,0.05749253346984242,-0.006336023711817321,0.07964955548419524,-0.18840322400035098,-0.04223418013813639,-0.01660515008417305
2018_nonh_hawaii_pacific,0.03036365140209457,0.23477571854707457,-0.12201683023522479,-0.16342776349157453,-0.13567336457917628,0.1913000199912493,0.13665323715867286,0.08812411970848681,0.46038123611153847,0.05135526184888588,0.09231496207671068,0.3457526021887491,0.18781867325997292,0.20109012936395493,-0.02864112383708326,-0.051742943478845865,0.12266884133452265,0.12728430609803393,0.03838455714830522,0.004086509618701332,-0.08936797388800867,-0.04804864298622077,-0.023360956966043143,0.23271967552780737,-0.1590000906133532,-0.15107642607487548,-0.15222745340962587,0.19112456355355464,0.14444447030153335,0.09007939806436245,1.0,-0.011150299797216425,0.11164817956507146,0.3324389681839589,0.1853496204941305,0.1859857160917607,-0.027965844551372247,-0.045543981239654474,0.11883780606447115,0.21877162869644295,0.048533909153715235,-0.007638348543987413,-0.06775911607358827,-0.034051283707092476,-0.010424890032221978,-0.06919715217703028,-0.08847896945325061,-0.26071663297042613,-0.24169935072979853,-0.013141525764657587,-0.059574527008805014,0.03779384932859097,-0.033830979525394364,-0.02205824494486583,0.001970188998958891,-0.004580207932616662,0.006542147951047585,0.040334207909784404,0.02408751621981033,0.12172783044530477,-0.06386192341410836,-0.027415216587193498
2018_nonh_others,0.04785202792674906,0.14253014720640286,-0.012051398261724603,0.004359811945723382,0.11558755650717731,0.040058905147572,0.019420887428138654,-0.0032896041871671284,-0.03457100142858909,0.03635357519979644,0.031053669609727226,0.07146227663177217,0.07054969202995826,0.07122770245869171,0.0682630536631427,0.09694646880186475,0.1531765164493246,0.08563407094954155,0.10600625364731628,0.11394120709673825,0.1090102622496157,0.05467545456702165,0.027287155675938556,0.1419236883375723,-0.0373141947159718,-0.003665635914265071,0.11603434946708786,0.04529475871970484,-0.0038995582374081734,-0.01801639120009777,-0.011150299797216425,1.0,0.13111137384764213,0.05771163821745419,0.10197031921383055,0.12211590350092692,0.09115795063710745,0.07485353512605557,0.15742192326030643,0.12012563876326142,0.16988043112747997,0.05249301770667084,0.11901344210123972,0.07900240534190017,0.015545613528030976,0.11588851992327368,0.10904703194285552,0.008975999583959225,0.010616377057359695,-0.0036676556913357184,-0.03110751533350849,-0.004405638629354801,-0.014458832169310976,-0.00018943436988441164,0.020737372699539833,-0.010564671909360791,0.022829701357798153,0.011766721086583363,0.1155607284241876,-0.037228484273394,-0.005009613818211593,0.015586828045138853
2018_nonh_multi,-0.07655292283182188,0.5634184586408244,0.10543836373968102,-0.004439563098630219,0.3784367388025125,0.19192603805844,0.12962462075768505,0.1758001214621872,0.04083195527178243,0.1873106826890729,0.5038617696528579,0.11315077179028878,0.18452367199674177,0.38244868210847505,0.3079968033365014,0.3476302633049256,0.4986269056601032,0.19223512307103247,0.41245710268598657,0.18020694669872106,0.3840259390288694,0.15765110953288805,0.12744680447219367,0.5980483059916438,0.07361892754188885,-0.04550557388493659,0.3787352218112395,0.2516526779362301,0.12953465021236477,0.1978192057041423,0.11164817956507146,0.13111137384764213,1.0,0.12569676512061465,0.24305454534360293,0.39686365933041085,0.26684029594537284,0.36222036946852904,0.5859529159600785,0.2359238527583337,0.41262202233672884,0.08295144520264544,0.4473420658402506,0.19931843322803725,0.1701863012004004,0.45482941678345257,0.38981931850021806,0.041628465453087266,0.03749481834780808,0.00406789788612067,-0.10766478695777999,0.05676486119101864,-0.030209369548924017,-0.0267174927472554,-0.003356734523598005,0.0351699012869705,-0.03702964600151461,-0.010089982838283955,0.18083845981896945,-0.10395757477104853,-0.10580832951640566,-0.06561353529722702
2018_hisp_latin,-0.08894727464808581,0.4846929176062095,-0.4183086606585656,-0.5090306895386834,-0.21231834886146783,0.3689349678129216,0.34039652096873435,-0.03823197453738986,0.3447303980044812,0.09529253284917841,0.062435743319264325,0.9304444254727251,0.6492545377505488,0.44689709256798543,-0.12488311217876172,-0.09988363935894864,0.11229627508361488,0.3998387265470838,0.06970221897856559,0.031143082637762377,-0.29995061049596533,-0.16189968179108544,-0.11461349413291082,0.5082922330360243,-0.465285994772219,-0.4875842813584416,-0.2256305054793952,0.3952726505541002,0.3683124318770717,-0.02343813542173256,0.3324389681839589,0.05771163821745419,0.12569676512061465,1.0,0.7405911004888689,0.4770419757699419,-0.13410262306345483,-0.09552634499956884,0.2106768025352502,0.5295592794748566,0.1503188992298507,0.041580709210301596,-0.24193759384127064,-0.10061829522497917,-0.0803101983190809,-0.24934348130340867,-0.2931045393501396,-0.6750725635521043,-0.629032127789406,-0.028281091604799163,-0.33287797565635496,0.0069740747547317305,-0.04420551269008078,-0.007412112963700625,0.049055504043798374,0.08118912836722977,-0.023668064251974125,0.0454916731254662,0.10776726259210821,0.4028794763479349,-0.13522665553735308,-0.061528329324351136
2018_construction,-0.0873895790467811,0.5216838798989679,-0.24486317655303336,-0.37279773204421807,0.09002124874358447,0.25140827916148856,0.23859120869746892,-0.06379186762731492,0.17588341657279266,0.07741300944974801,0.15389445342175065,0.6789863687288228,0.6635701143131394,0.4541862302363577,-0.02952882145863487,0.04352545217077572,0.21715668090311246,0.3183281466650042,0.22328460488461704,0.020322750576573113,-0.1286181139029484,-0.18083517045144804,-0.1256628142298904,0.545103186024424,-0.32335133066809985,-0.39634800878230997,0.09656310337579464,0.2912046214621189,0.3275772742969637,-0.05799583594901485,0.1853496204941305,0.10197031921383055,0.24305454534360293,0.7405911004888689,1.0,0.4965853200006556,-0.1089645431836466,0.05470873590820589,0.338004346071678,0.4254695040828721,0.32062129005417384,0.031856877519282865,-0.06883612701402318,-0.12075790929360848,-0.06183004559626749,-0.038733874133712945,-0.08960448327914994,-0.47325648734920533,-0.4506426174871593,-0.0024804435525093474,-0.3497453879069824,0.12716074953419576,-0.049427534855184536,-0.026582692227011626,0.023132640169060352,0.08238389298448745,-0.03283795135573643,0.005858568914270514,0.036805505229125644,0.2627807297565632,-0.14732123728051466,-0.09347825872841671
2018_retail,0.09490436420775215,0.6653965697344436,-0.15796013746060486,-0.18779907259450343,0.22576384658576218,0.14279134249001066,0.19379839029194507,0.2783746793170981,0.14072564566482235,0.16121916763659092,0.3118257658267059,0.4392038081687354,0.4521800794384353,0.6491567274772292,0.24467373997037117,0.33560420391332374,0.42784647923022595,0.4686446067733151,0.40067296598388763,0.086138958919138,0.26327303837336036,0.22402621893954175,0.1476385670830691,0.716906852060573,-0.18396984115339218,-0.2305637065285077,0.2530666332860794,0.19783245575973604,0.18405738750985282,0.30677977489955405,0.1859857160917607,0.12211590350092692,0.39686365933041085,0.4770419757699419,0.4965853200006556,1.0,0.20505481831920155,0.3492034205798014,0.5519641163040577,0.5982417010902705,0.46337543214957316,0.04558495412269437,0.38252882151267753,0.31626909975606377,0.1959118475432624,0.33905006033471,0.2316786031141024,-0.19568026125445137,-0.2157175298451512,0.05172988522824635,-0.21181344973279867,0.0024891916704077913,0.13834063218213222,-0.010938641523351,-0.02297541485717903,0.06368572616250334,-0.022726128173329686,-0.0005755177415873919,0.09412952172964897,0.03764198821262442,-0.08340155515734761,-0.06956842363696787
2018_information,0.3325380930043941,0.29293664713936374,0.1921577423120879,0.3698891806255651,0.3807355722446254,-0.13046590552778017,-0.007795810144730919,0.16230997150570886,-0.018140108383751363,0.05050680321662859,0.21029021946393622,-0.12482075375326429,-0.06458445152130006,0.18349064324513467,0.5813292175006451,0.4399952072847732,0.33204180233642117,0.2271389085156909,0.14428459706796698,-0.025942981536120624,0.5930171669081498,0.601327894402894,0.3530308927032827,0.36192743031333796,0.31453565411076995,0.36068181906808783,0.4326985566565962,-0.13691504666741955,-0.0626456027879312,0.24573365072506667,-0.027965844551372247,0.09115795063710745,0.26684029594537284,-0.13410262306345483,-0.1089645431836466,0.20505481831920155,1.0,0.5493798324356145,0.3046963391941383,0.17160440387610768,0.12780765589011844,-0.02549711980759327,0.6693246317632161,0.6251909981888315,0.4275733942490262,0.5628497310481673,0.4952311695892584,0.3535207735353493,0.33567137747320197,0.003570714110771943,0.22784745202505424,0.020015916638658895,0.0003412168992470684,0.25808703084491913,0.0058697264782479296,-0.05596172729446067,-0.012820883910313038,0.0012286758172293621,0.07773102336004621,-0.2809538622453858,0.04329084993914228,-0.02810414622080933
2018_finance,0.2111812538885336,0.45496624249906625,0.36470958400643755,0.36255563463280926,0.5912081459879296,-0.18509268435179205,-0.016614893249450615,0.16871095650024592,-0.04317794395756737,0.07171457387034515,0.3069926201769765,-0.11450385063606469,0.025250142017010254,0.29421091762150997,0.48520121533629235,0.7165459989577063,0.33445802911014794,0.157860961180378,0.2944546190231467,0.07672521057011313,0.6826708788338589,0.44146954194693167,0.2739892827661101,0.5342105831103104,0.40190973769327254,0.33886982606346416,0.6284537852610145,-0.13573613737510928,-0.07051186336726202,0.2606245295768905,-0.045543981239654474,0.07485353512605557,0.36222036946852904,-0.09552634499956884,0.05470873590820589,0.3492034205798014,0.5493798324356145,1.0,0.3919293817824736,0.1938709601226681,0.26860908970748554,-0.006832234570478252,0.7517190735498477,0.4500831982189232,0.33610819468569797,0.7239079794860787,0.6472351804533034,0.38910469109324625,0.37463994675386625,-0.005371149363153888,0.14135543573156498,0.020664967964168744,0.0066407241135044825,0.022340840304388685,0.07912966325441867,-0.018161021798376416,-0.0004571289743846918,-0.062288052569219876,0.11019204820842445,-0.2994623743256671,0.01416365014001118,-0.0868220888682949
2018_edu_health_social,0.017803975488865236,0.6859789188904837,0.02746788054674939,0.0006886016683387323,0.41987079919680437,0.1260595031507842,0.07851711755471542,0.3028609316016506,0.09047202019347314,0.20757039150998516,0.4852078450565643,0.1789821218686931,0.28091959991245424,0.5210213260978348,0.34666096127935053,0.40636509083619216,0.7371431925494158,0.32173977053444053,0.4969789197673349,0.13333617259370348,0.4807025140819523,0.27317939552503306,0.21796385207271546,0.7199399555816843,-0.0029129832592034856,-0.0683981638339556,0.4572889776079956,0.18464891510584233,0.0912280874812157,0.30765774197756446,0.11883780606447115,0.15742192326030643,0.5859529159600785,0.2106768025352502,0.338004346071678,0.5519641163040577,0.3046963391941383,0.3919293817824736,1.0,0.43661348471536776,0.5540057926164347,0.07063216784734622,0.5493979239184192,0.27854023990131405,0.3397376525742449,0.5354589053231388,0.4627465133594655,0.01775824534205743,0.015235504410854736,0.0030985185633180022,-0.13627431615081886,0.01436341053039608,-0.068673857561146,-0.026675778298656302,-0.026220323298708516,0.17851832434708373,0.020122163583029613,0.029569788062664255,0.11792513182827481,-0.12193324470230091,-0.12231309983321102,-0.08513087398492028
2018_arts_recreation_accom,0.21459035218021733,0.5351587980189474,-0.3388088671253575,-0.19064989653619424,-0.007486966557110302,0.18264253081921672,0.2147289616957837,0.2778915912620944,0.22499968021984543,0.13822606783455046,0.12099735307718194,0.5239728586145349,0.4484513437341356,0.47190440668154027,0.13946234161748805,0.1911191140441219,0.3419561117391552,0.6462231714829912,0.23573203949556246,0.029828183810000165,0.12866413533205032,0.22484590068475147,0.13919325858218556,0.5535913478556747,-0.33954626216575434,-0.2240302958713437,0.031753578094184325,0.19171886486684542,0.1869471313109517,0.262585966486759,0.21877162869644295,0.12012563876326142,0.2359238527583337,0.5295592794748566,0.4254695040828721,0.5982417010902705,0.17160440387610768,0.1938709601226681,0.43661348471536776,1.0,0.3072904944432795,0.0048748183118798695,0.22014154967748964,0.30653792403721875,0.24933411233086072,0.1434165977393798,0.0771130321730834,-0.2883302066232991,-0.29352451523098794,0.03254618775713748,-0.17900778525217154,-0.00614506871312224,0.014594621058237214,0.008111337806609616,0.00649796598474197,0.05667969544390072,0.08280260669660135,0.03318726134987912,0.0970525589337214,0.13594521046708924,-0.05566165721956111,0.007809359657661706
2018_public_admin,0.00951498885621965,0.5115330917009466,0.0006246676571607789,-0.08663900671676612,0.2870929226939297,0.11235533913869318,0.06303420110069362,0.2604557616282267,0.006308877713610863,0.13825952768291971,0.3342458335126853,0.13192652977861163,0.26204508723001574,0.4091422027152446,0.23564657416077325,0.30112562385971475,0.46185896701811097,0.24295456315072336,0.4760826432156302,0.11781108315259456,0.31928810800366786,0.1175528001206812,0.08518420285287923,0.5192551529841607,-0.043652016078279926,-0.15996117855643904,0.29653478008347456,0.16938406948775683,0.04661382676616663,0.24872548704645792,0.048533909153715235,0.16988043112747997,0.41262202233672884,0.1503188992298507,0.32062129005417384,0.46337543214957316,0.12780765589011844,0.26860908970748554,0.5540057926164347,0.3072904944432795,1.0,0.08184844887314344,0.3743961814610068,0.1420297208019821,0.09386944250698954,0.3930349791587776,0.32965860656178336,0.010775871219924937,-0.020957630158874665,0.05609896347386286,-0.19951541742388218,0.020389079373434444,-0.04218947362548799,-0.050395617586895536,-0.025534849042655693,0.003473996441781216,-0.05208507483543761,0.2891554438601769,0.1792797731678169,-0.07054093439271204,-0.07259607583638333,-0.053617245683405194
2018_armed_forces,-0.05872331853041762,0.046666077992428466,-0.03134273224028583,-0.008089697092062163,0.0020812597073701653,0.041397994020396435,0.017594050136699423,0.00955415531352694,0.053318991036672765,-0.015243131033502156,0.10410013989590283,0.03007888743032471,0.019546250293465118,0.02638942974616706,-0.028818914571360946,0.04773774845359619,0.02628766798845196,0.005415483265197901,0.0013960404906637432,0.5942577990292519,-0.014121211537199613,-0.009414550361915573,-0.018624672034790023,0.0662635680753385,-0.05386447189514681,-0.02741744981062229,0.02168932743062988,0.056700844662257575,-0.02495064394674693,0.012249398074858432,-0.007638348543987413,0.05249301770667084,0.08295144520264544,0.041580709210301596,0.031856877519282865,0.04558495412269437,-0.02549711980759327,-0.006832234570478252,0.07063216784734622,0.0048748183118798695,0.08184844887314344,1.0,0.014783578851137723,-0.006097330474818494,-0.017419571329656672,0.021186328138293468,-0.011991637907895224,-0.02843184878325597,-0.050756842755225066,0.0423668654945866,-0.04931128295346003,-0.016192841186839214,0.004312840733121839,-0.016513731041572006,-0.033700650877513734,0.024507761301994925,-0.0026308461436136297,0.009994940247023307,0.47055941286655406,-0.011893293222430554,-0.03604168120548349,-0.023414575232812564
2018_bachelors,0.22425425308058597,0.5268275382486106,0.391715627589115,0.45517261460158814,0.6578542622937653,-0.25715756132116613,-0.04908668651060602,0.3605610639358712,-0.0753259162568066,0.12552600463871993,0.3923542597361705,-0.2426355326852832,-0.035598566766733064,0.3474157337640286,0.6098422462507663,0.7119096199062144,0.5285682432922756,0.24513677506023906,0.3645889338171713,0.08995148265913809,0.8898646646329601,0.5927644918122142,0.37367604732121146,0.5826544213189275,0.4397201554088432,0.39137340914503876,0.6916420643359525,-0.2302717384657951,-0.11775707056137132,0.4293758791486282,-0.06775911607358827,0.11901344210123972,0.4473420658402506,-0.24193759384127064,-0.06883612701402318,0.38252882151267753,0.6693246317632161,0.7517190735498477,0.5493979239184192,0.22014154967748964,0.3743961814610068,0.014783578851137723,1.0,0.6221717270858199,0.40423708438226397,0.9599504126326671,0.8375948806736018,0.6110057644020292,0.521918438225998,0.11071712380074133,0.18332036324566003,0.0156110396841398,-0.03207624152158733,0.026590266738886037,-0.05876311195728936,-0.06484141777197165,-0.02996302993646677,-0.03639353324785919,0.14717635092100026,-0.4398549411466612,0.04766799202900731,-0.05317519653263421
2018_male<25_bachelors,0.28710799822961003,0.20193912593854346,-0.08139572200980047,0.16297290446559787,0.14797525205993373,-0.05559666570185441,0.007125932789211762,0.25799339426082013,-0.016207158934031223,0.05990931758890446,0.15565956998830807,-0.09915467628759947,-0.08630610474943877,0.2154658785091127,0.46426052155438613,0.3582204273467623,0.29085722036028167,0.3753589080148139,0.134182525923552,0.037595757874546415,0.4739186421837016,0.7350780895841791,0.48896849845192497,0.2710487575886517,0.03734390885405641,0.17363072857166711,0.21806574619430666,-0.05234065325463358,-0.018622462533566954,0.2847970741517965,-0.034051283707092476,0.07900240534190017,0.19931843322803725,-0.10061829522497917,-0.12075790929360848,0.31626909975606377,0.6251909981888315,0.4500831982189232,0.27854023990131405,0.30653792403721875,0.1420297208019821,-0.006097330474818494,0.6221717270858199,1.0,0.4557813487679685,0.3883365155503351,0.3100767292132757,0.22672561302823013,0.190855825770165,0.04613210231482485,0.17521190057358715,0.003178416444728431,0.022906554115220062,0.06392920506406936,0.027798080261201515,-0.03996917269770796,-0.038584553767482745,0.015795569197884,0.005302843234121147,-0.14604610174672095,0.06568899132957463,0.03045499286507474
2018_female<25_bachelors,0.20000110350589603,0.198658243612926,0.004648489054517509,0.17945375817139528,0.15698268672424462,-0.04729793092499915,-0.009859339832636775,0.2299454715623314,-0.014845913707833683,0.021993206273051638,0.15221975604295046,-0.09115280742487573,-0.03814064423394417,0.13376842490601615,0.2828219491375637,0.2514187763840835,0.29238798684126344,0.1970544513650711,0.1387154493546514,0.015088486952942981,0.36169755040901097,0.4546831138024318,0.33903826696662015,0.2461357002741516,0.04926303430250056,0.16735025801886283,0.212758349436064,-0.05562005226227633,-0.01244813175458652,0.2367508825400435,-0.010424890032221978,0.015545613528030976,0.1701863012004004,-0.0803101983190809,-0.06183004559626749,0.1959118475432624,0.4275733942490262,0.33610819468569797,0.3397376525742449,0.24933411233086072,0.09386944250698954,-0.017419571329656672,0.40423708438226397,0.4557813487679685,1.0,0.24360654450451966,0.26710959854253097,0.042668063091255384,0.13072388219782544,-0.16151101663015952,0.10633813268367409,0.03539800527032319,0.03402861491502208,0.0707139874817227,0.0032867623608495715,0.007699789420569367,0.133049149723172,-0.0022116803752623496,0.030383680335416663,-0.12017580919223225,-0.026858969316250963,-0.033402727380404805
