geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B08528_010E,B08126_003E,B08126_006E,B08126_008E,B08126_009E,B08126_011E,B08126_012E,B08126_014E,B08126_015E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
34013001600,2013,"Census Tract 16, Essex County, New Jersey",1872.0,35071.0,166300.0,27.0,1176.0,6.0,3.0,0.0,0.0,1.0,659.0,,19.0,33.0,56.0,19.0,131.0,42.0,23.0,0.0,25.0,0.0,0.0,34,013,001600
34013001700,2013,"Census Tract 17, Essex County, New Jersey",2270.0,29803.0,160000.0,16.0,1919.0,0.0,0.0,0.0,0.0,23.0,312.0,,82.0,55.0,12.0,18.0,223.0,61.0,54.0,0.0,206.0,52.0,8.0,34,013,001700
34013001800,2013,"Census Tract 18, Essex County, New Jersey",1763.0,31314.0,159800.0,0.0,1553.0,0.0,5.0,0.0,0.0,4.0,201.0,,0.0,52.0,30.0,9.0,258.0,93.0,0.0,0.0,97.0,0.0,0.0,34,013,001800
34013001900,2013,"Census Tract 19, Essex County, New Jersey",1759.0,19250.0,257700.0,10.0,1653.0,0.0,0.0,0.0,0.0,0.0,96.0,,29.0,20.0,30.0,31.0,149.0,67.0,95.0,0.0,25.0,0.0,6.0,34,013,001900
34013002000,2013,"Census Tract 20, Essex County, New Jersey",4443.0,35663.0,192800.0,70.0,4206.0,0.0,0.0,0.0,0.0,29.0,138.0,,41.0,110.0,58.0,121.0,794.0,72.0,85.0,0.0,422.0,58.0,40.0,34,013,002000
34013002100,2013,"Census Tract 21, Essex County, New Jersey",3429.0,52632.0,236000.0,135.0,2981.0,25.0,0.0,0.0,0.0,0.0,288.0,,55.0,155.0,11.0,26.0,525.0,133.0,102.0,0.0,166.0,0.0,0.0,34,013,002100
34013002201,2013,"Census Tract 22.01, Essex County, New Jersey",7546.0,40561.0,282900.0,351.0,4403.0,95.0,492.0,0.0,247.0,537.0,1421.0,,428.0,357.0,61.0,226.0,724.0,301.0,229.0,0.0,550.0,93.0,10.0,34,013,002201
34013002202,2013,"Census Tract 22.02, Essex County, New Jersey",3498.0,53291.0,244500.0,196.0,3087.0,0.0,201.0,0.0,0.0,0.0,14.0,,41.0,243.0,15.0,41.0,308.0,142.0,150.0,34.0,344.0,65.0,0.0,34,013,002202
34013002300,2013,"Census Tract 23, Essex County, New Jersey",4223.0,35703.0,201300.0,92.0,3786.0,0.0,0.0,0.0,22.0,82.0,241.0,,35.0,323.0,73.0,53.0,611.0,25.0,146.0,24.0,297.0,37.0,0.0,34,013,002300
34013002400,2013,"Census Tract 24, Essex County, New Jersey",3148.0,34839.0,184200.0,26.0,3022.0,11.0,1.0,0.0,0.0,29.0,59.0,,0.0,42.0,59.0,122.0,457.0,0.0,90.0,0.0,221.0,0.0,8.0,34,013,002400
34013002500,2013,"Census Tract 25, Essex County, New Jersey",2716.0,36700.0,178800.0,22.0,2449.0,0.0,0.0,0.0,72.0,33.0,140.0,,10.0,120.0,44.0,52.0,372.0,14.0,128.0,0.0,146.0,0.0,0.0,34,013,002500
34013002600,2013,"Census Tract 26, Essex County, New Jersey",1925.0,22639.0,173300.0,37.0,1488.0,3.0,0.0,0.0,21.0,11.0,365.0,,12.0,67.0,0.0,10.0,141.0,43.0,8.0,0.0,56.0,13.0,5.0,34,013,002600
34013002800,2013,"Census Tract 28, Essex County, New Jersey",1535.0,33611.0,187200.0,32.0,1149.0,10.0,21.0,0.0,0.0,0.0,323.0,,13.0,16.0,23.0,66.0,124.0,24.0,12.0,0.0,54.0,0.0,0.0,34,013,002800
34013003100,2013,"Census Tract 31, Essex County, New Jersey",1885.0,26944.0,228800.0,5.0,1657.0,0.0,0.0,0.0,0.0,6.0,217.0,,11.0,59.0,24.0,17.0,187.0,72.0,0.0,0.0,112.0,0.0,0.0,34,013,003100
34013003500,2013,"Census Tract 35, Essex County, New Jersey",2050.0,38681.0,197200.0,23.0,1877.0,0.0,24.0,0.0,0.0,0.0,126.0,,14.0,59.0,0.0,52.0,205.0,44.0,35.0,0.0,156.0,6.0,0.0,34,013,003500
34013003700,2013,"Census Tract 37, Essex County, New Jersey",1916.0,29031.0,195100.0,3.0,1770.0,0.0,0.0,0.0,0.0,51.0,92.0,,30.0,80.0,44.0,35.0,198.0,59.0,0.0,0.0,64.0,23.0,0.0,34,013,003700
34013003800,2013,"Census Tract 38, Essex County, New Jersey",1670.0,39750.0,203000.0,45.0,1367.0,21.0,0.0,0.0,0.0,11.0,226.0,,33.0,42.0,25.0,47.0,176.0,35.0,41.0,0.0,70.0,0.0,0.0,34,013,003800
34013003900,2013,"Census Tract 39, Essex County, New Jersey",1295.0,19704.0,-666666666.0,0.0,1233.0,0.0,0.0,0.0,0.0,11.0,51.0,,0.0,0.0,0.0,0.0,79.0,8.0,32.0,0.0,54.0,0.0,0.0,34,013,003900
34013004100,2013,"Census Tract 41, Essex County, New Jersey",2594.0,44728.0,184800.0,6.0,2344.0,0.0,0.0,0.0,0.0,0.0,244.0,,69.0,99.0,12.0,34.0,189.0,31.0,87.0,0.0,131.0,0.0,33.0,34,013,004100
34013004200,2013,"Census Tract 42, Essex County, New Jersey",3169.0,29067.0,199200.0,7.0,2845.0,10.0,0.0,0.0,13.0,0.0,294.0,,32.0,100.0,13.0,25.0,287.0,10.0,99.0,0.0,133.0,0.0,16.0,34,013,004200
34013004300,2013,"Census Tract 43, Essex County, New Jersey",2667.0,27696.0,187300.0,0.0,2515.0,15.0,0.0,0.0,0.0,37.0,115.0,,5.0,125.0,5.0,66.0,132.0,82.0,76.0,0.0,113.0,11.0,0.0,34,013,004300
34013004400,2013,"Census Tract 44, Essex County, New Jersey",1758.0,31471.0,226000.0,14.0,1494.0,0.0,12.0,0.0,0.0,5.0,233.0,,16.0,58.0,0.0,30.0,174.0,48.0,6.0,0.0,35.0,0.0,5.0,34,013,004400
34013004500,2013,"Census Tract 45, Essex County, New Jersey",3120.0,40457.0,190300.0,6.0,3114.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,134.0,19.0,16.0,419.0,85.0,118.0,0.0,195.0,22.0,0.0,34,013,004500
34013004600,2013,"Census Tract 46, Essex County, New Jersey",3042.0,44773.0,256100.0,0.0,2941.0,0.0,0.0,0.0,40.0,9.0,52.0,,53.0,137.0,40.0,49.0,395.0,173.0,64.0,0.0,207.0,0.0,12.0,34,013,004600
34013004700,2013,"Census Tract 47, Essex County, New Jersey",5158.0,51587.0,237900.0,3.0,4832.0,12.0,70.0,0.0,109.0,33.0,111.0,,77.0,73.0,125.0,167.0,651.0,242.0,211.0,0.0,435.0,30.0,33.0,34,013,004700
34013004801,2013,"Census Tract 48.01, Essex County, New Jersey",2726.0,24492.0,214000.0,42.0,2413.0,0.0,0.0,0.0,0.0,13.0,258.0,,21.0,42.0,8.0,15.0,230.0,117.0,66.0,0.0,47.0,6.0,8.0,34,013,004801
34013004802,2013,"Census Tract 48.02, Essex County, New Jersey",3373.0,11587.0,269100.0,31.0,2658.0,0.0,0.0,0.0,0.0,29.0,655.0,,50.0,66.0,12.0,71.0,264.0,32.0,67.0,0.0,26.0,0.0,24.0,34,013,004802
34013004900,2013,"Census Tract 49, Essex County, New Jersey",3684.0,40469.0,262200.0,86.0,3320.0,0.0,13.0,0.0,0.0,22.0,243.0,,52.0,123.0,45.0,130.0,506.0,78.0,151.0,0.0,321.0,0.0,0.0,34,013,004900
34013005000,2013,"Census Tract 50, Essex County, New Jersey",2867.0,39583.0,222300.0,7.0,2540.0,0.0,1.0,0.0,68.0,6.0,245.0,,43.0,127.0,52.0,65.0,237.0,89.0,26.0,0.0,135.0,54.0,0.0,34,013,005000
34013005100,2013,"Census Tract 51, Essex County, New Jersey",2138.0,42460.0,181000.0,0.0,1982.0,0.0,0.0,0.0,0.0,0.0,156.0,,54.0,79.0,51.0,53.0,186.0,9.0,54.0,0.0,45.0,0.0,0.0,34,013,005100
34013005200,2013,"Census Tract 52, Essex County, New Jersey",1097.0,53790.0,188800.0,0.0,1069.0,0.0,0.0,0.0,0.0,0.0,28.0,,55.0,15.0,20.0,7.0,181.0,0.0,98.0,0.0,93.0,0.0,18.0,34,013,005200
34013005300,2013,"Census Tract 53, Essex County, New Jersey",2397.0,27941.0,187000.0,45.0,2136.0,0.0,26.0,0.0,0.0,12.0,178.0,,0.0,45.0,21.0,29.0,263.0,70.0,54.0,0.0,87.0,0.0,48.0,34,013,005300
34013005400,2013,"Census Tract 54, Essex County, New Jersey",3294.0,23565.0,266000.0,175.0,2752.0,0.0,66.0,0.0,0.0,21.0,280.0,,49.0,136.0,61.0,56.0,333.0,41.0,72.0,0.0,175.0,12.0,40.0,34,013,005400
34013005700,2013,"Census Tract 57, Essex County, New Jersey",2893.0,36938.0,272600.0,247.0,976.0,13.0,38.0,0.0,124.0,14.0,1494.0,,116.0,209.0,0.0,39.0,160.0,166.0,49.0,0.0,183.0,0.0,0.0,34,013,005700
34013006200,2013,"Census Tract 62, Essex County, New Jersey",1828.0,17083.0,207300.0,5.0,1421.0,0.0,0.0,0.0,0.0,0.0,402.0,,0.0,19.0,23.0,29.0,159.0,31.0,74.0,0.0,60.0,0.0,0.0,34,013,006200
34013006400,2013,"Census Tract 64, Essex County, New Jersey",1155.0,73417.0,232400.0,109.0,844.0,0.0,32.0,0.0,84.0,27.0,59.0,,2.0,21.0,46.0,107.0,200.0,52.0,36.0,0.0,275.0,80.0,9.0,34,013,006400
34013006600,2013,"Census Tract 66, Essex County, New Jersey",1449.0,36397.0,206300.0,0.0,1103.0,10.0,0.0,0.0,100.0,31.0,205.0,,43.0,39.0,0.0,45.0,197.0,56.0,103.0,0.0,198.0,14.0,7.0,34,013,006600
34013006700,2013,"Census Tract 67, Essex County, New Jersey",3433.0,14333.0,358300.0,330.0,1935.0,15.0,12.0,0.0,82.0,38.0,1021.0,,86.0,123.0,16.0,36.0,123.0,119.0,0.0,0.0,118.0,15.0,15.0,34,013,006700
34013006800,2013,"Census Tract 68, Essex County, New Jersey",5282.0,31161.0,194800.0,1104.0,1360.0,0.0,20.0,0.0,321.0,83.0,2394.0,,337.0,147.0,32.0,65.0,260.0,315.0,15.0,0.0,238.0,18.0,0.0,34,013,006800
34013006900,2013,"Census Tract 69, Essex County, New Jersey",4588.0,43381.0,295700.0,1921.0,82.0,27.0,42.0,24.0,208.0,42.0,2269.0,,527.0,262.0,8.0,106.0,164.0,121.0,35.0,0.0,207.0,64.0,31.0,34,013,006900
34013007000,2013,"Census Tract 70, Essex County, New Jersey",3923.0,43824.0,315200.0,2089.0,1.0,0.0,22.0,0.0,125.0,0.0,1686.0,,548.0,134.0,9.0,39.0,359.0,181.0,6.0,0.0,197.0,12.0,19.0,34,013,007000
34013007100,2013,"Census Tract 71, Essex County, New Jersey",3337.0,55029.0,319400.0,2118.0,34.0,0.0,0.0,0.0,235.0,80.0,870.0,,286.0,145.0,4.0,108.0,183.0,228.0,42.0,0.0,208.0,40.0,0.0,34,013,007100
34013007200,2013,"Census Tract 72, Essex County, New Jersey",3744.0,47828.0,357300.0,1962.0,0.0,4.0,0.0,0.0,146.0,96.0,1540.0,,730.0,67.0,0.0,50.0,159.0,205.0,34.0,0.0,212.0,50.0,35.0,34,013,007200
34013007300,2013,"Census Tract 73, Essex County, New Jersey",5719.0,56016.0,315100.0,2441.0,114.0,12.0,0.0,0.0,549.0,60.0,2555.0,,789.0,257.0,12.0,180.0,315.0,513.0,68.0,0.0,341.0,15.0,62.0,34,013,007300
34013007400,2013,"Census Tract 74, Essex County, New Jersey",5817.0,48702.0,277200.0,1681.0,2480.0,70.0,23.0,6.0,178.0,52.0,1397.0,,414.0,168.0,30.0,53.0,59.0,80.0,37.0,0.0,259.0,72.0,4.0,34,013,007400
34013007501,2013,"Census Tract 75.01, Essex County, New Jersey",4110.0,28975.0,322100.0,1157.0,599.0,17.0,37.0,0.0,284.0,369.0,1647.0,,377.0,137.0,22.0,64.0,255.0,157.0,46.0,0.0,256.0,27.0,23.0,34,013,007501
34013007502,2013,"Census Tract 75.02, Essex County, New Jersey",3535.0,33654.0,300000.0,744.0,881.0,42.0,80.0,0.0,21.0,76.0,1733.0,,300.0,262.0,17.0,35.0,113.0,166.0,49.0,0.0,158.0,8.0,51.0,34,013,007502
34013007600,2013,"Census Tract 76, Essex County, New Jersey",3029.0,41218.0,259100.0,1757.0,81.0,0.0,76.0,0.0,117.0,39.0,959.0,,374.0,180.0,23.0,63.0,128.0,141.0,17.0,0.0,213.0,78.0,18.0,34,013,007600
34013007700,2013,"Census Tract 77, Essex County, New Jersey",3042.0,42340.0,369400.0,1087.0,47.0,0.0,0.0,0.0,29.0,66.0,1813.0,,434.0,116.0,2.0,49.0,97.0,336.0,37.0,0.0,176.0,44.0,0.0,34,013,007700
34013007800,2013,"Census Tract 78, Essex County, New Jersey",3304.0,42535.0,302400.0,1186.0,169.0,0.0,19.0,0.0,0.0,0.0,1930.0,,395.0,104.0,0.0,81.0,126.0,229.0,0.0,0.0,152.0,49.0,1.0,34,013,007800
34013007900,2013,"Census Tract 79, Essex County, New Jersey",4251.0,40275.0,339000.0,1556.0,207.0,79.0,69.0,0.0,188.0,8.0,2223.0,,419.0,215.0,26.0,101.0,325.0,265.0,8.0,0.0,277.0,85.0,53.0,34,013,007900
34013008000,2013,"Census Tract 80, Essex County, New Jersey",2048.0,42625.0,239100.0,445.0,596.0,5.0,71.0,0.0,37.0,47.0,852.0,,61.0,99.0,10.0,107.0,185.0,198.0,71.0,0.0,241.0,55.0,96.0,34,013,008000
34013008100,2013,"Census Tract 81, Essex County, New Jersey",3503.0,28424.0,351500.0,176.0,2587.0,8.0,114.0,0.0,16.0,60.0,542.0,,22.0,15.0,0.0,119.0,451.0,117.0,78.0,19.0,402.0,40.0,0.0,34,013,008100
34013008200,2013,"Census Tract 82, Essex County, New Jersey",2314.0,22716.0,211900.0,230.0,1470.0,0.0,130.0,0.0,30.0,124.0,330.0,,0.0,5.0,12.0,57.0,211.0,60.0,47.0,0.0,200.0,60.0,42.0,34,013,008200
34013008700,2013,"Census Tract 87, Essex County, New Jersey",4630.0,36964.0,239900.0,212.0,397.0,58.0,16.0,0.0,60.0,29.0,3916.0,,223.0,317.0,65.0,16.0,145.0,89.0,14.0,0.0,160.0,50.0,0.0,34,013,008700
34013008800,2013,"Census Tract 88, Essex County, New Jersey",1816.0,39750.0,257100.0,70.0,613.0,17.0,0.0,0.0,0.0,19.0,1097.0,,40.0,54.0,0.0,0.0,175.0,97.0,45.0,0.0,86.0,11.0,4.0,34,013,008800
34013008900,2013,"Census Tract 89, Essex County, New Jersey",1950.0,28281.0,176100.0,24.0,181.0,55.0,17.0,0.0,0.0,0.0,1705.0,,52.0,120.0,28.0,5.0,130.0,80.0,7.0,0.0,80.0,0.0,7.0,34,013,008900
34013009000,2013,"Census Tract 90, Essex County, New Jersey",2004.0,33235.0,-666666666.0,116.0,1186.0,0.0,79.0,0.0,0.0,8.0,615.0,,23.0,50.0,9.0,97.0,434.0,64.0,45.0,0.0,230.0,56.0,46.0,34,013,009000
34013009100,2013,"Census Tract 91, Essex County, New Jersey",3323.0,32938.0,170200.0,161.0,172.0,0.0,15.0,0.0,0.0,21.0,2954.0,,67.0,186.0,0.0,76.0,203.0,125.0,19.0,0.0,79.0,21.0,0.0,34,013,009100
34013009200,2013,"Census Tract 92, Essex County, New Jersey",2841.0,30494.0,292300.0,284.0,1481.0,47.0,27.0,0.0,0.0,33.0,1016.0,,15.0,136.0,13.0,19.0,201.0,81.0,23.0,0.0,138.0,4.0,0.0,34,013,009200
34013009300,2013,"Census Tract 93, Essex County, New Jersey",4966.0,34861.0,267700.0,134.0,779.0,53.0,212.0,0.0,57.0,118.0,3666.0,,62.0,176.0,13.0,128.0,311.0,9.0,84.0,0.0,299.0,39.0,14.0,34,013,009300
34013009400,2013,"Census Tract 94, Essex County, New Jersey",4878.0,37396.0,321700.0,482.0,1206.0,0.0,0.0,0.0,0.0,159.0,3031.0,,72.0,265.0,46.0,207.0,492.0,69.0,164.0,0.0,319.0,49.0,0.0,34,013,009400
34013009500,2013,"Census Tract 95, Essex County, New Jersey",6053.0,36285.0,363900.0,575.0,1012.0,0.0,31.0,0.0,0.0,125.0,4310.0,,97.0,432.0,104.0,89.0,710.0,75.0,71.0,0.0,416.0,35.0,0.0,34,013,009500
34013009600,2013,"Census Tract 96, Essex County, New Jersey",4867.0,32708.0,371500.0,118.0,1110.0,19.0,69.0,0.0,0.0,14.0,3556.0,,206.0,238.0,0.0,163.0,330.0,203.0,76.0,0.0,198.0,40.0,0.0,34,013,009600
34013009700,2013,"Census Tract 97, Essex County, New Jersey",5244.0,37653.0,237100.0,329.0,513.0,76.0,0.0,8.0,0.0,0.0,4394.0,,0.0,241.0,21.0,77.0,370.0,391.0,76.0,0.0,180.0,8.0,0.0,34,013,009700
34013009900,2013,"Census Tract 99, Essex County, New Jersey",1534.0,23696.0,175000.0,43.0,1294.0,0.0,0.0,0.0,0.0,0.0,197.0,,10.0,64.0,0.0,8.0,181.0,12.0,31.0,0.0,138.0,0.0,0.0,34,013,009900
34013010000,2013,"Census Tract 100, Essex County, New Jersey",2243.0,50847.0,260600.0,120.0,1965.0,0.0,32.0,0.0,0.0,61.0,65.0,,74.0,139.0,52.0,55.0,374.0,17.0,24.0,0.0,175.0,27.0,0.0,34,013,010000
34013010100,2013,"Census Tract 101, Essex County, New Jersey",2675.0,48906.0,234800.0,139.0,2386.0,0.0,33.0,0.0,0.0,0.0,117.0,,67.0,261.0,26.0,47.0,399.0,148.0,49.0,0.0,229.0,20.0,14.0,34,013,010100
34013010200,2013,"Census Tract 102, Essex County, New Jersey",4872.0,42042.0,234100.0,212.0,4323.0,27.0,80.0,0.0,0.0,8.0,222.0,,52.0,222.0,98.0,208.0,544.0,64.0,255.0,0.0,550.0,0.0,27.0,34,013,010200
34013010300,2013,"Census Tract 103, Essex County, New Jersey",4099.0,41716.0,241800.0,68.0,3553.0,0.0,36.0,0.0,95.0,7.0,340.0,,0.0,286.0,34.0,60.0,497.0,210.0,120.0,0.0,293.0,13.0,31.0,34,013,010300
34013010400,2013,"Census Tract 104, Essex County, New Jersey",4807.0,41487.0,165700.0,173.0,3864.0,55.0,0.0,0.0,12.0,80.0,678.0,,80.0,371.0,69.0,67.0,902.0,64.0,238.0,0.0,266.0,32.0,0.0,34,013,010400
34013010500,2013,"Census Tract 105, Essex County, New Jersey",4386.0,35052.0,233000.0,55.0,3665.0,0.0,81.0,0.0,36.0,25.0,524.0,,18.0,234.0,86.0,104.0,717.0,116.0,74.0,0.0,344.0,57.0,19.0,34,013,010500
34013010600,2013,"Census Tract 106, Essex County, New Jersey",3984.0,22830.0,202200.0,90.0,3306.0,0.0,0.0,0.0,11.0,28.0,549.0,,16.0,313.0,0.0,73.0,540.0,132.0,32.0,0.0,175.0,15.0,0.0,34,013,010600
34013010700,2013,"Census Tract 107, Essex County, New Jersey",3626.0,48837.0,231500.0,91.0,3317.0,0.0,27.0,0.0,0.0,0.0,191.0,,25.0,96.0,43.0,49.0,415.0,96.0,126.0,0.0,303.0,33.0,0.0,34,013,010700
34013010800,2013,"Census Tract 108, Essex County, New Jersey",2166.0,44559.0,209000.0,0.0,1927.0,0.0,27.0,0.0,0.0,0.0,212.0,,0.0,122.0,11.0,31.0,332.0,136.0,14.0,0.0,67.0,0.0,0.0,34,013,010800
34013010900,2013,"Census Tract 109, Essex County, New Jersey",3057.0,24516.0,239200.0,183.0,2587.0,0.0,0.0,0.0,0.0,81.0,206.0,,40.0,64.0,45.0,64.0,397.0,68.0,56.0,0.0,140.0,0.0,0.0,34,013,010900
34013011100,2013,"Census Tract 111, Essex County, New Jersey",3677.0,22888.0,154700.0,84.0,2707.0,17.0,0.0,0.0,38.0,162.0,669.0,,99.0,136.0,10.0,193.0,465.0,168.0,42.0,0.0,294.0,58.0,0.0,34,013,011100
34013011200,2013,"Census Tract 112, Essex County, New Jersey",2960.0,38750.0,186700.0,5.0,2570.0,0.0,38.0,0.0,55.0,0.0,292.0,,48.0,221.0,45.0,116.0,274.0,61.0,100.0,0.0,231.0,60.0,39.0,34,013,011200
34013011300,2013,"Census Tract 113, Essex County, New Jersey",3308.0,34821.0,-666666666.0,31.0,3030.0,0.0,20.0,0.0,0.0,19.0,208.0,,89.0,299.0,48.0,85.0,359.0,148.0,82.0,0.0,228.0,55.0,25.0,34,013,011300
34013011400,2013,"Census Tract 114, Essex County, New Jersey",5010.0,49438.0,223600.0,193.0,4363.0,22.0,0.0,0.0,0.0,106.0,326.0,,9.0,345.0,101.0,198.0,729.0,174.0,161.0,0.0,402.0,13.0,44.0,34,013,011400
34013011500,2013,"Census Tract 115, Essex County, New Jersey",2671.0,44271.0,213300.0,67.0,2303.0,18.0,11.0,0.0,37.0,0.0,235.0,,53.0,104.0,17.0,80.0,322.0,28.0,57.0,0.0,108.0,0.0,11.0,34,013,011500
34013011600,2013,"Census Tract 116, Essex County, New Jersey",2955.0,37047.0,224800.0,0.0,2595.0,0.0,57.0,0.0,88.0,19.0,196.0,,20.0,53.0,45.0,29.0,374.0,130.0,0.0,0.0,141.0,34.0,36.0,34,013,011600
34013011700,2013,"Census Tract 117, Essex County, New Jersey",4083.0,45169.0,246300.0,12.0,3904.0,0.0,12.0,0.0,41.0,51.0,63.0,,68.0,265.0,58.0,103.0,607.0,82.0,100.0,0.0,463.0,0.0,0.0,34,013,011700
34013011800,2013,"Census Tract 118, Essex County, New Jersey",2238.0,42250.0,264700.0,0.0,2129.0,12.0,0.0,0.0,9.0,6.0,82.0,,37.0,82.0,9.0,61.0,221.0,65.0,130.0,0.0,160.0,0.0,12.0,34,013,011800
34013011900,2013,"Census Tract 119, Essex County, New Jersey",1727.0,40066.0,194400.0,7.0,1300.0,12.0,28.0,0.0,0.0,23.0,357.0,,43.0,108.0,0.0,29.0,174.0,90.0,23.0,0.0,26.0,0.0,0.0,34,013,011900
34013012000,2013,"Census Tract 120, Essex County, New Jersey",6328.0,49891.0,221300.0,305.0,4980.0,5.0,10.0,0.0,0.0,0.0,1028.0,,114.0,304.0,12.0,217.0,606.0,146.0,225.0,0.0,378.0,0.0,0.0,34,013,012000
34013012100,2013,"Census Tract 121, Essex County, New Jersey",3771.0,38603.0,237700.0,112.0,2964.0,0.0,77.0,0.0,98.0,14.0,506.0,,44.0,203.0,59.0,68.0,421.0,110.0,63.0,18.0,214.0,65.0,0.0,34,013,012100
34013012200,2013,"Census Tract 122, Essex County, New Jersey",5616.0,35833.0,228200.0,183.0,4574.0,0.0,0.0,0.0,0.0,35.0,824.0,,68.0,258.0,30.0,203.0,731.0,139.0,197.0,0.0,356.0,90.0,0.0,34,013,012200
34013012300,2013,"Census Tract 123, Essex County, New Jersey",4650.0,50101.0,209800.0,90.0,4258.0,0.0,33.0,0.0,0.0,47.0,222.0,,100.0,341.0,104.0,84.0,627.0,222.0,150.0,0.0,383.0,77.0,39.0,34,013,012300
34013012400,2013,"Census Tract 124, Essex County, New Jersey",4497.0,23208.0,193000.0,39.0,3890.0,0.0,11.0,0.0,0.0,14.0,543.0,,43.0,260.0,28.0,56.0,542.0,36.0,47.0,0.0,216.0,29.0,4.0,34,013,012400
34013012500,2013,"Census Tract 125, Essex County, New Jersey",3819.0,43523.0,224500.0,116.0,3391.0,0.0,32.0,0.0,0.0,122.0,158.0,,60.0,170.0,29.0,47.0,689.0,72.0,43.0,0.0,379.0,32.0,15.0,34,013,012500
34013012600,2013,"Census Tract 126, Essex County, New Jersey",3361.0,37526.0,193800.0,75.0,3144.0,0.0,0.0,0.0,0.0,17.0,125.0,,85.0,309.0,14.0,56.0,384.0,50.0,74.0,0.0,181.0,45.0,0.0,34,013,012600
34013012700,2013,"Census Tract 127, Essex County, New Jersey",4302.0,49852.0,214500.0,48.0,3766.0,0.0,0.0,0.0,87.0,119.0,282.0,,54.0,212.0,74.0,166.0,645.0,90.0,159.0,0.0,236.0,12.0,0.0,34,013,012700
34013012800,2013,"Census Tract 128, Essex County, New Jersey",3503.0,39391.0,174000.0,104.0,3010.0,0.0,36.0,0.0,42.0,51.0,260.0,,58.0,268.0,0.0,111.0,565.0,32.0,100.0,0.0,104.0,0.0,0.0,34,013,012800
34013012900,2013,"Census Tract 129, Essex County, New Jersey",3305.0,30020.0,198100.0,22.0,2806.0,0.0,0.0,0.0,0.0,0.0,477.0,,0.0,202.0,29.0,128.0,343.0,14.0,86.0,0.0,265.0,47.0,13.0,34,013,012900
34013013000,2013,"Census Tract 130, Essex County, New Jersey",1801.0,47292.0,-666666666.0,82.0,1425.0,0.0,111.0,0.0,66.0,38.0,79.0,,22.0,86.0,0.0,122.0,421.0,94.0,109.0,0.0,257.0,6.0,13.0,34,013,013000
34013013100,2013,"Census Tract 131, Essex County, New Jersey",1689.0,21792.0,255400.0,24.0,1459.0,0.0,0.0,0.0,0.0,0.0,206.0,,19.0,102.0,11.0,0.0,116.0,29.0,0.0,0.0,51.0,16.0,0.0,34,013,013100
34013013200,2013,"Census Tract 132, Essex County, New Jersey",2566.0,25273.0,263000.0,26.0,2233.0,0.0,92.0,0.0,0.0,23.0,192.0,,16.0,148.0,10.0,96.0,373.0,29.0,17.0,0.0,229.0,15.0,0.0,34,013,013200
34013013300,2013,"Census Tract 133, Essex County, New Jersey",3209.0,28942.0,186600.0,69.0,2833.0,0.0,83.0,0.0,0.0,16.0,208.0,,61.0,209.0,35.0,0.0,293.0,150.0,96.0,0.0,85.0,15.0,0.0,34,013,013300
34013013400,2013,"Census Tract 134, Essex County, New Jersey",3993.0,120625.0,396500.0,3470.0,0.0,0.0,303.0,0.0,0.0,30.0,190.0,,160.0,179.0,40.0,227.0,327.0,116.0,63.0,0.0,869.0,127.0,59.0,34,013,013400
34013013500,2013,"Census Tract 135, Essex County, New Jersey",4729.0,96503.0,396100.0,3412.0,102.0,0.0,609.0,0.0,0.0,79.0,527.0,,137.0,392.0,53.0,236.0,550.0,171.0,68.0,0.0,950.0,74.0,0.0,34,013,013500
34013013600,2013,"Census Tract 136, Essex County, New Jersey",5766.0,81953.0,337900.0,3445.0,245.0,0.0,1200.0,0.0,0.0,41.0,835.0,,76.0,291.0,100.0,382.0,634.0,172.0,115.0,0.0,1688.0,326.0,73.0,34,013,013600
34013013700,2013,"Census Tract 137, Essex County, New Jersey",4898.0,54919.0,364300.0,3587.0,292.0,0.0,76.0,0.0,0.0,102.0,841.0,,64.0,142.0,22.0,269.0,564.0,165.0,114.0,0.0,700.0,49.0,27.0,34,013,013700
34013013800,2013,"Census Tract 138, Essex County, New Jersey",4241.0,76341.0,381700.0,3549.0,0.0,0.0,162.0,0.0,10.0,30.0,490.0,,105.0,220.0,75.0,102.0,629.0,140.0,122.0,0.0,855.0,86.0,67.0,34,013,013800
34013013900,2013,"Census Tract 139, Essex County, New Jersey",4810.0,88684.0,353300.0,3257.0,112.0,0.0,395.0,0.0,62.0,232.0,752.0,,112.0,366.0,64.0,181.0,647.0,143.0,136.0,0.0,791.0,106.0,0.0,34,013,013900
34013014000,2013,"Census Tract 140, Essex County, New Jersey",3925.0,75238.0,300400.0,2060.0,106.0,9.0,937.0,0.0,0.0,41.0,772.0,,136.0,258.0,114.0,184.0,537.0,84.0,145.0,0.0,765.0,95.0,37.0,34,013,014000
34013014100,2013,"Census Tract 141, Essex County, New Jersey",3811.0,71923.0,295800.0,1807.0,219.0,0.0,588.0,0.0,0.0,85.0,1112.0,,120.0,174.0,19.0,74.0,599.0,188.0,0.0,0.0,545.0,48.0,33.0,34,013,014100
